product_name,brands,brands_tags,categories,categories_tags,categories_en,origins,origins_tags,origins_en,countries,countries_tags,countries_en,image_url,image_ingredients_url,image_nutrition_url,energy-kcal_100g,fat_100g,saturated-fat_100g,unsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,cocoa_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
เจลลี่,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/240/1064/front_en.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/240/1194/front_ru.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/250/1023/front_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/251/250/1023/ingredients_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/251/250/1023/nutrition_th.7.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/250/1030/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/251/250/1030/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/251/250/1030/nutrition_th.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/250/1047/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/251/250/1047/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/251/250/1047/nutrition_th.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมถั่วเหลืองหมักจุลินทรีย์ผสมสตรอเบอร์รี,Rivon,rivon,"ผลิตภัณฑ์จากนม, en:Desserts, อาหารหมัก, กลุ่มผลิตภัณฑ์นมเปรี้ยว, en:Dairy desserts, en:Fermented dairy desserts, นมเปรี้ยว","en:dairies,en:fermented-foods,en:desserts,en:fermented-milk-products,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts","Dairies,Fermented foods,Desserts,Fermented milk products,Dairy desserts,Fermented dairy desserts,Yogurts",,,,ประเทศไทย (Thai),en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/270/1027/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/251/270/1027/ingredients_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/251/270/1027/nutrition_th.14.400.jpg,76.9,0.769,0.0,,,,,,,13.1,8.46,,,,,,4.62,,,4.62,0.192,,0.0769,,2.31e-05,,,,,,0.0,0.0,,,,,,,,0.0462,,0.000554,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/270/1034/front_th.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นมถัวเหลืองหมัดจุลินทรีย์ผสมบลูเบอร์รี่,ริวิว ซอยเกิร์ต,ริวิว-ซอยเกิร์ต,โยเกิร์ต,th:โยเกิร์ต,th:โยเกิร์ต,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/251/270/1041/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/251/270/1041/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/251/270/1041/nutrition_th.10.400.jpg,,0.769,,,,,,,,13.1,8.46,,,,,,4.62,,,4.62,0.186,,0.0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nudeln Ramen,"Ostmann,เมนดาเกะ,mendake","ostmann,เมนดาเกะ,mendake","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Nouilles, Nouilles chinoises","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:noodles,en:chinese-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Noodles,Chinese noodles",,,,"France,Germany,Thailand,Thailand","en:france,en:germany,en:thailand","France,Germany,Thailand",https://images.openfoodfacts.org/images/products/885/252/310/3018/front_fr.31.400.jpg,https://images.openfoodfacts.org/images/products/885/252/310/3018/ingredients_fr.9.400.jpg,https://images.openfoodfacts.org/images/products/885/252/310/3018/nutrition_fr.6.400.jpg,346.0,0.0,0.0,,,,,,,76.2,0.0,,,,,,0.0,,,10.4,1.6,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บะหมี่หยกผสมสาหร่าย,"เมนดาเกะ,mendake","เมนดาเกะ,mendake","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, พาสตา, en:Noodles, en:Chinese noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:pastas,en:noodles,en:chinese-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Pastas,Noodles,Chinese noodles",,,,"ประเทศไทย (Thai),en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/310/3032/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/310/3032/ingredients_th.15.400.jpg,https://images.openfoodfacts.org/images/products/885/252/310/3032/nutrition_th.10.400.jpg,356.0,2.22,0.0,,,,,,,75.6,2.22,,,,,,2.22,,,8.89,1.3,,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นอสชินครีมต้มยำ,,,,,,,,,en:thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/0336/front_th.3.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิสชินรสผัดกระเพราแห้ง,"nissin, นิสชิน","nissin,นิสชิน","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",Thailand,en:thailand,Thailand,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/2811/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2811/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2811/nutrition_th.10.400.jpg,473.0,21.8,9.09,,,,,,,60.0,9.09,,,,,,3.64,,,9.09,5.31,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิชชิน รสสไปซี่ต้มยำกุ้ง,"Nissin,นิชชิน","nissin,นิชชิน","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากธัญพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/2835/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2835/ingredients_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2835/nutrition_th.10.400.jpg,473.0,21.8,9.09,,,,,,,58.2,7.27,,,,,,3.64,,,9.09,7.05,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Yum shrimp noodle,"NISSIN,นิสชิน","nissin,นิสชิน","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Aliments à base de fruits et de légumes, Céréales et dérivés, Légumes et dérivés, Produits déshydratés, Pâtes alimentaires, Produits lyophilisés à reconstituer, Nouilles, Nouilles instantanées","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/2873/front_fr.24.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2873/ingredients_en.29.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2873/nutrition_en.27.400.jpg,450.0,20.0,8.33,,,,,,,60.0,8.33,,,,,,1.67,,,8.33,7.71,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิชชิน รสหมุสับ,"Nissin,นิชชิน","nissin,นิชชิน","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากธัญพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/2903/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2903/ingredients_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2903/nutrition_th.10.400.jpg,467.0,20.0,10.0,,,,,,,61.7,8.33,,,,,,1.67,,,8.33,6.46,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant Nudel Moo Manao,นิชชิน,นิชชิน,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/2934/front_th.14.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2934/ingredients_th.29.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/2934/nutrition_th.16.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิสชิน ทงคัตสึราเมง,"Nissin,นิสชิน","nissin,นิสชิน","อาหารพร้อมกิน, en:Pasta dishes, en:Instant pasta, en:Instant soba","en:meals,en:pasta-dishes,en:instant-pasta,en:instant-soba","Meals,Pasta dishes,Instant pasta,Instant soba",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/3481/front_th.12.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3481/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3481/nutrition_th.13.400.jpg,467.0,18.3,8.33,,,,,,,63.3,1.67,,,,,,3.33,,,10.0,6.38,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บะหมี่กึ่งสำเร็จรูป รสซุปเกาหลีฮอตแอนด์สไปซี่ ตรานิสชิน,Nissin,nissin,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/3689/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3689/ingredients_th.16.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3689/nutrition_th.9.400.jpg,417.0,11.7,5.83,,,,,,,66.7,5.0,,,,,,3.33,,,10.0,7.54,,3.02,,0.0,,,,,,0.00667,0.0,,,,,,,,0.00333,,0.01,,,,,,,,,,,,,
ยากิโซบะซอสญี่ปุ่น,"นิชชิน,nissin","นิชชิน,nissin","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากธัญพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,"ประเทศไทย (Thai),en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/3702/front_th.4.400.jpg,,https://images.openfoodfacts.org/images/products/885/252/800/3702/nutrition_th.7.400.jpg,,16.7,,,,,,,,66.7,8.33,,,,,,3.33,,,8.33,4.87,,1.95,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
นิสชินไก่เผ็ดเกาหลี,"nissin,นิสชิน","nissin,นิสชิน","อาหารพร้อมกิน, en:Pasta dishes, en:Instant pasta, en:Instant udon","en:meals,en:pasta-dishes,en:instant-pasta,en:instant-udon","Meals,Pasta dishes,Instant pasta,Instant udon",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/3764/front_th.13.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3764/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3764/nutrition_th.10.400.jpg,450.0,15.0,6.67,,,,,,,70.0,8.33,,,,,,3.33,,,8.33,4.23,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิสชิน รสไก่เผ็ดเกาหลีชีส,"nissin,นิสชิน","nissin,นิสชิน","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากผักและผลไม้, ผลิตภัณฑ์จากธัญพืช, ผลิตภัณฑ์จากพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:fruits-and-vegetables-based-foods,en:cereals-and-their-products,en:vegetables-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Fruits and vegetables based foods,Cereals and their products,Vegetables based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/3870/front_th.12.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3870/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3870/nutrition_th.10.400.jpg,450.0,15.0,8.33,,,,,,,68.3,5.0,,,,,,3.33,,,8.33,4.67,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิสชิน รสเล้งแซ่บ,"Nissin,นิสชิน","nissin,นิสชิน","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/3894/front_th.3.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/3894/ingredients_th.5.400.jpg,,450.0,20.0,10.0,,,,,,,60.0,6.67,,,,,,1.67,,,8.33,7.88,,3.15,,0.0,,,,,,8e-05,0.0,,,,,,,,0.0,,0.0012,,,,,,,,,,,,,
Nissin Cup หมูสับ,,,,,,,,,"ประเทศไทย (Thai),en:thailand",en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/4068/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4068/ingredients_en.6.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4068/nutrition_en.9.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,en:Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/4129/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4129/ingredients_th.7.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4129/nutrition_th.10.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นิชชิน รสไก่เผ็ดไข่เค็ม แห้ง,"นิชชิน,Nissin","นิชชิน,nissin","en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากธัญพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/4242/front_th.4.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4242/ingredients_th.9.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4242/nutrition_th.10.400.jpg,450.0,15.0,8.33,,,,,,,66.7,5.0,,,,,,3.33,,,10.0,4.46,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บะหมี่กึ่งสำเร็จรูป รสต้มยำกุ้งน้ำข้น,Nissin,nissin,"en:Plant-based foods and beverages, ผลิตภัณฑ์จากพืชทั้งหมด, ธัญพืชและมันฝรั่ง, ผลิตภัณฑ์จากธัญพืช, อาหารแห้ง, พาสตา, en:Dried products to be rehydrated, en:Noodles, en:Instant noodles","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:dried-products,en:pastas,en:dried-products-to-be-rehydrated,en:noodles,en:instant-noodles","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles",,,,Thailand,en:thailand,Thailand,https://images.openfoodfacts.org/images/products/885/252/800/4426/front_th.3.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4426/ingredients_th.10.400.jpg,https://images.openfoodfacts.org/images/products/885/252/800/4426/nutrition_th.8.400.jpg,458.0,18.1,8.33,,,,,,0.0,62.5,5.56,,,,,,2.78,,,9.72,5.97,,2.39,,0.0,,,,,,6.67e-05,0.0,,,,,,,,0.278,,0.001,,,,,,,,,,,,,
